family,genus,searched.name,count,score
Amaranthaceae,Chenopodiastrum,Chenopodiastrum.hybridum,39256,0.579632866
Amaranthaceae,Chenopodiastrum,Chenopodiastrum.hybridum,39256,0.579632866
Caprifoliaceae,Scabiosa,Scabiosa.ochroleuca,39260,0.609457289
Dipsacaceae,Scabiosa,Scabiosa.ochroleuca,39260,0.609457289
Geraniaceae,Erodium,Erodium.ciconium,39444,0.475411784
Rutaceae,Ruta,Ruta.chalepensis,39646,0.465409002
Colchicaceae,Colchicum,Colchicum.montanum,39786,0.634956403
Colchicaceae,Colchicum,Colchicum.montanum,39786,0.634956403
Apiaceae,Chaerophyllum,Chaerophyllum.bulbosum,39998,0.354314374
Gentianaceae,Gentiana,Gentiana.verna,40362,0.258824364
Amaranthaceae,Blitum,Blitum.bonus-henricus,40536,0.549379474
Amaranthaceae,Blitum,Blitum.bonus-henricus,40536,0.549379474
Montiaceae,Montia,Montia.fontana,40644,0.230889043
Portulacaceae,Montia,Montia.fontana,40644,0.230889043
Brassicaceae,Bunias,Bunias.erucago,40658,0.350403511
Asteraceae,Crepis,Crepis.pulchra,40794,0.287453832
Compositae,Crepis,Crepis.pulchra,40794,0.287453832
Poaceae,Melica,Melica.ciliata,40817,0.412217595
Ranunculaceae,Adonis,Adonis.vernalis,40973,0.6792059
Brassicaceae,Lepidium,Lepidium.campestre,41247,0.375255519
Ranunculaceae,Ranunculus,Ranunculus.macrophyllus,41374,0.265755508
Polygonaceae,Rumex,Rumex.thyrsoides,41469,0.37911437
Apiaceae,Torilis,Torilis.japonica,41498,0.358842188
Brassicaceae,Arabidopsis,Arabidopsis.arenosa,41539,0.460951434
Poaceae,Sporobolus,Sporobolus.indicus,41665,0.253684102
Poaceae,Sporobolus,Sporobolus.indicus,41665,0.253684102
Caryophyllaceae,Silene,Silene.colorata,41671,0.471686995
Equisetaceae,Equisetum,Equisetum.palustre,41830,0.402537634
Rubiaceae,Galium,Galium.saxatile,41841,0.445481102
Cistaceae,Cistus,Cistus.crispus,41909,0.609114801
Caryophyllaceae,Petrorhagia,Petrorhagia.saxifraga,42038,0.482877674
Fabaceae,Lathyrus,Lathyrus.sylvestris,42090,0.52371526
Leguminosae,Lathyrus,Lathyrus.sylvestris,42090,0.52371526
Fabaceae,Genista,Genista.sagittalis,42133,0.572036816
Fabaceae,Genista,Genista.sagittalis,42133,0.572036816
Leguminosae,Genista,Genista.sagittalis,42133,0.572036816
Cyperaceae,Carex,Carex.ornithopoda,42322,0.347428969
Asteraceae,Cirsium,Cirsium.palustre,42361,0.646485215
Compositae,Cirsium,Cirsium.palustre,42361,0.646485215
Brassicaceae,Biscutella,Biscutella.laevigata,42495,0.483509299
Amaranthaceae,Chenopodiastrum,Chenopodium.murale,42510,0.201058804
Amaranthaceae,Chenopodiastrum,Chenopodium.murale,42510,0.201058804
Amaranthaceae,Chenopodium,Chenopodium.murale,42510,0.201058804
Chenopodiaceae,Chenopodium,Chenopodium.murale,42510,0.201058804
Asteraceae,Achillea,Achillea.odorata,42565,0.331553471
Compositae,Achillea,Achillea.odorata,42565,0.331553471
Cyperaceae,Carex,Carex.hirta,42787,0.249837398
Fabaceae,Vicia,Vicia.hybrida,42944,0.418332133
Leguminosae,Vicia,Vicia.hybrida,42944,0.418332133
Papilionaceae,Vicia,Vicia.hybrida,42944,0.418332133
Euphorbiaceae,Euphorbia,Euphorbia.segetalis,42953,0.412225814
Linaceae,Linum,Linum.narbonense,43214,0.687497015
Violaceae,Viola,Viola.alba,43244,0.525544321
Fabaceae,Dorycnium,Dorycnium.hirsutum,43346,0.60399891
Fabaceae,Dorycnium,Dorycnium.hirsutum,43346,0.60399891
Leguminosae,Dorycnium,Dorycnium.hirsutum,43346,0.60399891
Papilionaceae,Dorycnium,Dorycnium.hirsutum,43346,0.60399891
Lamiaceae,Thymbra,Thymbra.capitata,43485,0.482513908
Lamiaceae,Thymbra,Thymbra.capitata,43485,0.482513908
Cyperaceae,Carex,Carex.flacca,43559,0.308770202
Asteraceae,Centaurea,Centaurea.paniculata,43611,0.389456002
Compositae,Centaurea,Centaurea.paniculata,43611,0.389456002
Plantaginaceae,Kickxia,Kickxia.spuria,43686,0.368843542
Scrophulariaceae,Kickxia,Kickxia.spuria,43686,0.368843542
Rubiaceae,Galium,Galium.palustre,43732,0.42506643
Asparagaceae,Leopoldia,Leopoldia.comosa,44072,0.286015979
Liliaceae,Leopoldia,Leopoldia.comosa,44072,0.286015979
Asparagaceae,Muscari,Leopoldia.comosa,44072,0.286015979
Asparagaceae,Muscari,Leopoldia.comosa,44072,0.286015979
Liliaceae,Muscari,Leopoldia.comosa,44072,0.286015979
Lamiaceae,Salvia,Salvia.argentea,44354,0.443741295
Menyanthaceae,Menyanthes,Menyanthes.trifoliata,44561,0.596814712
Orobanchaceae,Melampyrum,Melampyrum.arvense,44573,0.779109448
Orchidaceae,Serapias,Serapias.vomeracea,44689,0.517166935
Apiaceae,Chaerophyllum,Chaerophyllum.aureum,44704,0.459351579
Asteraceae,Cirsium,Cirsium.heterophyllum,44915,0.49720894
Compositae,Cirsium,Cirsium.heterophyllum,44915,0.49720894
Malvaceae,Althaea,Althaea.cannabina,44969,0.510955644
Brassicaceae,Draba,Draba.verna,45220,0.381887338
Brassicaceae,Draba,Draba.verna,45220,0.381887338
Brassicaceae,Erophila,Draba.verna,45220,0.381887338
Salicaceae,Salix,Salix.repens,45324,0.286412415
Lamiaceae,Salvia,Salvia.viridis,45368,0.581853201
Lamiaceae,Salvia,Salvia.viridis,45368,0.581853201
Euphorbiaceae,Euphorbia,Euphorbia.esula,45469,0.391958818
Fabaceae,Hedysarum,Hedysarum.coronarium,45881,0.743161861
Leguminosae,Hedysarum,Hedysarum.coronarium,45881,0.743161861
Poaceae,Anisantha,Anisantha.diandra,46111,0.344847871
Poaceae,Anisantha,Anisantha.diandra,46111,0.344847871
Orchidaceae,Neottia,Neottia.ovata,46179,0.665120284
Orchidaceae,Neottia,Neottia.ovata,46179,0.665120284
Ranunculaceae,Ranunculus,Ranunculus.sceleratus,46319,0.524033926
Fabaceae,Ulex,Ulex.parviflorus,46651,0.619810331
Leguminosae,Ulex,Ulex.parviflorus,46651,0.619810331
Asteraceae,Bellidiastrum,Bellidiastrum.michelii,46775,0.380777794
Polygonaceae,Fallopia,Fallopia.dumetorum,47082,0.312808719
Apiaceae,Orlaya,Orlaya.grandiflora,47117,0.747856934
Fabaceae,Astragalus,Astragalus.glycyphyllos,47374,0.479387835
Leguminosae,Astragalus,Astragalus.glycyphyllos,47374,0.479387835
Poaceae,Arrhenatherum,Arrhenatherum.elatius,47516,0.395143138
Compositae,Pulicaria,Pulicaria.dysenterica,47523,0.54017619
Orobanchaceae,Euphrasia,Euphrasia.officinalis,47557,0.542065869
Plantaginaceae,Globularia,Globularia.vulgaris,48271,0.465895722
Lamiaceae,Stachys,Stachys.recta,48559,0.630860838
Cyperaceae,Carex,Carex.acutiformis,48866,0.33454251
Crassulaceae,Sedum,Sedum.hispanicum,49272,0.433969147
Asteraceae,Reichardia,Reichardia.picroides,49716,0.274185393
Compositae,Reichardia,Reichardia.picroides,49716,0.274185393
Asteraceae,Carduus,Carduus.defloratus,49823,0.485467221
Compositae,Carduus,Carduus.defloratus,49823,0.485467221
Asteraceae,Lactuca,Lactuca.perennis,49826,0.649943249
Compositae,Lactuca,Lactuca.perennis,49826,0.649943249
Fabaceae,Trifolium,Trifolium.fragiferum,50095,0.337793574
Leguminosae,Trifolium,Trifolium.fragiferum,50095,0.337793574
Papilionaceae,Trifolium,Trifolium.fragiferum,50095,0.337793574
Ranunculaceae,Clematis,Clematis.integrifolia,50206,0.461701452
Brassicaceae,Sisymbrium,Sisymbrium.loeselii,50556,0.370825351
Asteraceae,Arctotheca,Arctotheca.calendula,50594,0.510263973
Compositae,Arctotheca,Arctotheca.calendula,50594,0.510263973
Campanulaceae,Campanula,Campanula.scheuchzeri,50603,0.472893254
Solanaceae,Solanum,Solanum.elaeagnifolium,50843,0.558604314
Solanaceae,Solanum,Solanum.elaeagnifolium,50843,0.558604314
Caryophyllaceae,Polycarpon,Polycarpon.tetraphyllum,50864,0.352643826
Fabaceae,Trifolium,Trifolium.hybridum,51157,0.454999421
Leguminosae,Trifolium,Trifolium.hybridum,51157,0.454999421
Asteraceae,Scolymus,Scolymus.hispanicus,51457,0.657944828
Compositae,Scolymus,Scolymus.hispanicus,51457,0.657944828
Apiaceae,Falcaria,Falcaria.vulgaris,52480,0.401676458
Asteraceae,Cirsium,Cirsium.palustre,52559,0.685678505
Euphorbiaceae,Euphorbia,Euphorbia.flavicoma,52720,0.584821197
Rosaceae,Aphanes,Aphanes.arvensis,52737,0.381478916
Brassicaceae,Cardamine,Cardamine.impatiens,52788,0.439194805
Euphorbiaceae,Euphorbia,Euphorbia.serrata,52937,0.703418481
Campanulaceae,Phyteuma,Phyteuma.orbiculare,52942,0.64435754
Caryophyllaceae,Arenaria,Arenaria.montana,53293,0.649175218
Cyperaceae,Carex,Carex.sylvatica,53532,0.318059384
Apiaceae,Heracleum,Heracleum.sibiricum,53661,0.523660377
Juncaceae,Luzula,Luzula.campestris,53788,0.602899532
Poaceae,Avena,Avena.barbata,54513,0.324508793
Aristolochiaceae,Asarum,Asarum.europaeum,54516,0.612286452
Caryophyllaceae,Spergula,Spergula.arvensis,54690,0.400986885
Poaceae,Vulpia,Vulpia.myuros,54759,0.207219767
Lamiaceae,Thymus,Thymus.praecox,54997,0.35641607
Rosaceae,Rosa,Rosa.villosa,55143,0.28504299
Cistaceae,Helianthemum,Helianthemum.apenninum,55251,0.580695335
Poaceae,Briza,Briza.maxima,55308,0.473409093
Fabaceae,Genista,Genista.pilosa,55547,0.39038054
Leguminosae,Genista,Genista.pilosa,55547,0.39038054
Asteraceae,Rhaponticum,Rhaponticum.coniferum,55685,0.494817685
Asteraceae,Rhaponticum,Rhaponticum.coniferum,55685,0.494817685
Compositae,Rhaponticum,Rhaponticum.coniferum,55685,0.494817685
Brassicaceae,Rorippa,Rorippa.amphibia,55905,0.357812234
Asteraceae,Crepis,Crepis.mollis,55957,0.320619482
Compositae,Crepis,Crepis.mollis,55957,0.320619482
Brassicaceae,Erysimum,Erysimum.cheiranthoides,56108,0.395851396
Callitrichaceae,Callitriche,Callitriche.stagnalis,56127,0.270382547
Plantaginaceae,Callitriche,Callitriche.stagnalis,56127,0.270382547
Asteraceae,Tripolium,Tripolium.pannonicum,56178,0.397603785
Asteraceae,Tripolium,Tripolium.pannonicum,56178,0.397603785
Compositae,Tripolium,Tripolium.pannonicum,56178,0.397603785
Polygonaceae,Rumex,Rumex.alpinus,56376,0.601532233
Rosaceae,Potentilla,Potentilla.erecta,57615,0.632098293
Boraginaceae,Symphytum,Symphytum.asperum,57725,0.481820765
Alismataceae,Alisma,Alisma.plantago-aquatica,57869,0.402660741
Alismataceae,Alisma,Alisma.plantago-aquatica,57869,0.402660741
Violaceae,Viola,Viola.hirta,57993,0.400093495
Pinaceae,Picea,Picea.abies,58625,0.365921126
Ranunculaceae,Ranunculus,Ranunculus.flammula,58728,0.38939002
Rosaceae,Geum,Geum.sylvaticum,58785,0.39421925
Asteraceae,Tanacetum,Tanacetum.corymbosum,58875,0.48840905
Compositae,Tanacetum,Tanacetum.corymbosum,58875,0.48840905
Asteraceae,Adenostyles,Adenostyles.alpina,59013,0.517417222
Compositae,Adenostyles,Adenostyles.alpina,59013,0.517417222
Fabaceae,Genista,Genista.tinctoria,59430,0.495620513
Leguminosae,Genista,Genista.tinctoria,59430,0.495620513
Caryophyllaceae,Dianthus,Dianthus.armeria,59474,0.600610598
Polygonaceae,Persicaria,Persicaria.hydropiper,59862,0.386823071
Polygonaceae,Persicaria,Persicaria.hydropiper,59862,0.386823071
Boraginaceae,Echium,Echium.italicum,60135,0.467214254
Asteraceae,Catananche,Catananche.caerulea,60393,0.729888844
Compositae,Catananche,Catananche.caerulea,60393,0.729888844
Saxifragaceae,Chrysosplenium,Chrysosplenium.alternifolium,60579,0.685003917
Brassicaceae,Rorippa,Rorippa.palustris,60679,0.424659302
Boraginaceae,Lithospermum,Lithospermum.officinale,61019,0.342988071
Apiaceae,Carum,Carum.carvi,61072,0.360656811
Asteraceae,Carduus,Carduus.acanthoides,61114,0.423439227
Compositae,Carduus,Carduus.acanthoides,61114,0.423439227
Caryophyllaceae,Silene,Silene.nutans,61116,0.474880283
Rosaceae,Potentilla,Potentilla.erecta,61391,0.484997718
Empetraceae,Empetrum,Empetrum.nigrum,61412,0.533785161
Ericaceae,Empetrum,Empetrum.nigrum,61412,0.533785161
Plantaginaceae,Plantago,Plantago.lagopus,61562,0.390111847
Orchidaceae,Platanthera,Platanthera.bifolia,61774,0.682404599
Plantaginaceae,Digitalis,Digitalis.grandiflora,61810,0.631261003
Scrophulariaceae,Digitalis,Digitalis.grandiflora,61810,0.631261003
Brassicaceae,Calepina,Calepina.irregularis,62342,0.443016024
Plantaginaceae,Veronica,Veronica.polita,62578,0.410490584
Scrophulariaceae,Veronica,Veronica.polita,62578,0.410490584
Asteraceae,Anacyclus,Anacyclus.valentinus,62593,0.43614155
Compositae,Anacyclus,Anacyclus.valentinus,62593,0.43614155
Ranunculaceae,Ranunculus,Ranunculus.auricomus,63147,0.533669267
Poaceae,Molinia,Molinia.caerulea,63404,0.214551662
Ericaceae,Arctostaphylos,Arctostaphylos.uva-ursi,63489,0.447874283
Fabaceae,Lathyrus,Lathyrus.tuberosus,63862,0.551348735
Leguminosae,Lathyrus,Lathyrus.tuberosus,63862,0.551348735
Amaryllidaceae,Narcissus,Narcissus.poeticus,64017,0.529813608
Liliaceae,Narcissus,Narcissus.poeticus,64017,0.529813608
Plantaginaceae,Veronica,Veronica.cymbalaria,64040,0.381595453
Scrophulariaceae,Veronica,Veronica.cymbalaria,64040,0.381595453
Fabaceae,Galega,Galega.officinalis,64449,0.59639911
Leguminosae,Galega,Galega.officinalis,64449,0.59639911
Boraginaceae,Cynoglossum,Cynoglossum.creticum,64898,0.544343159
Geraniaceae,Geranium,Geranium.lucidum,65147,0.597392267
Lamiaceae,Salvia,Salvia.fruticosa,65255,0.42121431
Lamiaceae,Salvia,Salvia.fruticosa,65255,0.42121431
Asphodelaceae,Asphodelus,Asphodelus.fistulosus,65315,0.435451838
Liliaceae,Asphodelus,Asphodelus.fistulosus,65315,0.435451838
Xanthorrhoeaceae,Asphodelus,Asphodelus.fistulosus,65315,0.435451838
Orobanchaceae,Rhinanthus,Rhinanthus.minor,65492,0.523423012
Scrophulariaceae,Rhinanthus,Rhinanthus.minor,65492,0.523423012
Ericaceae,Erica,Erica.vagans,65541,0.372742886
Hypericaceae,Hypericum,Hypericum.perfoliatum,65590,0.461903427
Rosaceae,Poterium,Sanguisorba.minor,65615,0.199794213
Rosaceae,Poterium,Sanguisorba.minor,65615,0.199794213
Rosaceae,Sanguisorba,Sanguisorba.minor,65615,0.199794213
Plantaginaceae,Linaria,Linaria.repens,65862,0.55730651
Scrophulariaceae,Linaria,Linaria.repens,65862,0.55730651
Boraginaceae,Lithodora,Lithodora.fruticosa,66166,0.611389463
Boraginaceae,Lithodora,Lithodora.fruticosa,66166,0.611389463
Aristolochiaceae,Aristolochia,Aristolochia.clematitis,66292,0.617782709
Amaryllidaceae,Allium,Allium.roseum,66518,0.65031666
Liliaceae,Allium,Allium.roseum,66518,0.65031666
Rubiaceae,Galium,Galium.album,66529,0.35209881
Poaceae,Triticum,Triticum.turgidum,66680,0.516249219
Asteraceae,Pallenis,Pallenis.spinosa,66912,0.733263406
Compositae,Pallenis,Pallenis.spinosa,66912,0.733263406
Amaryllidaceae,Allium,Allium.sphaerocephalon,67439,0.330624962
Liliaceae,Allium,Allium.sphaerocephalon,67439,0.330624962
Amaryllidaceae,Allium,Allium.sphaerocephalon,67439,0.330624962
Amaryllidaceae,Allium,Allium.sphaerocephalon,67439,0.330624962
Asteraceae,Artemisia,Artemisia.campestris,67673,0.323319184
Compositae,Artemisia,Artemisia.campestris,67673,0.323319184
Apiaceae,Myrrhis,Myrrhis.odorata,67902,0.493261866
Fabaceae,Melilotus,Melilotus.officinalis,68217,0.480459825
Leguminosae,Melilotus,Melilotus.officinalis,68217,0.480459825
Cistaceae,Cistus,Cistus.creticus,68261,0.574331919
Boraginaceae,Myosotis,Myosotis.ramosissima,68492,0.377917376
Betulaceae,Carpinus,Carpinus.orientalis,69337,0.315222119
Melanthiaceae,Paris,Paris.quadrifolia,69780,0.85857537
Asteraceae,Notobasis,Notobasis.syriaca,69894,0.606896841
Compositae,Notobasis,Notobasis.syriaca,69894,0.606896841
Convolvulaceae,Convolvulus,Convolvulus.althaeoides,70395,0.644103356
Rubiaceae,Sherardia,Sherardia.arvensis,70661,0.629256079
Asteraceae,Santolina,Santolina.rosmarinifolia,70978,0.469772863
Compositae,Santolina,Santolina.rosmarinifolia,70978,0.469772863
Asteraceae,Pulicaria,Pulicaria.dysenterica,71148,0.574256067
Asteraceae,Pulicaria,Pulicaria.dysenterica,71148,0.574256067
Fabaceae,Medicago,Medicago.orbicularis,71304,0.263708755
Leguminosae,Medicago,Medicago.orbicularis,71304,0.263708755
Papilionaceae,Medicago,Medicago.orbicularis,71304,0.263708755
Asteraceae,Andryala,Andryala.integrifolia,71437,0.596567235
Compositae,Andryala,Andryala.integrifolia,71437,0.596567235
Rosaceae,Potentilla,Potentilla.aurea,71981,0.357274278
Fabaceae,Melilotus,Melilotus.indicus,72107,0.452447938
Leguminosae,Melilotus,Melilotus.indicus,72107,0.452447938
Papilionaceae,Melilotus,Melilotus.indicus,72107,0.452447938
Lamiaceae,Ajuga,Ajuga.genevensis,72363,0.599465951
Asparagaceae,Maianthemum,Maianthemum.bifolium,72564,0.680611896
Convolvulaceae,Convolvulus,Convolvulus.tricolor,72781,0.775228361
Asteraceae,Cirsium,Cirsium.eriophorum,72983,0.662547922
Compositae,Cirsium,Cirsium.eriophorum,72983,0.662547922
Asteraceae,Chondrilla,Chondrilla.juncea,73015,0.31433422
Compositae,Chondrilla,Chondrilla.juncea,73015,0.31433422
Amaryllidaceae,Leucojum,Leucojum.aestivum,73037,0.612120088
Liliaceae,Leucojum,Leucojum.aestivum,73037,0.612120088
Fabaceae,Dorycnium,Dorycnium.pentaphyllum,73253,0.663484313
Fabaceae,Dorycnium,Dorycnium.pentaphyllum,73253,0.663484313
Leguminosae,Dorycnium,Dorycnium.pentaphyllum,73253,0.663484313
Asteraceae,Laphangium,Laphangium.luteoalbum,73328,0.352708315
Asteraceae,Laphangium,Laphangium.luteoalbum,73328,0.352708315
Asteraceae,Laphangium,Laphangium.luteoalbum,73328,0.352708315
Compositae,Laphangium,Laphangium.luteoalbum,73328,0.352708315
Brassicaceae,Alliaria,Alliaria.petiolata,73357,0.789160142
Fabaceae,Melilotus,Melilotus.officinalis,73358,0.457976572
Fabaceae,Trifolium,Trifolium.medium,73467,0.522038147
Leguminosae,Trifolium,Trifolium.medium,73467,0.522038147
Ericaceae,Vaccinium,Vaccinium.uliginosum,73671,0.518801676
Apiaceae,Thapsia,Thapsia.villosa,73841,0.571869646
Asphodelaceae,Asphodelus,Asphodelus.albus,73844,0.485015292
Xanthorrhoeaceae,Asphodelus,Asphodelus.albus,73844,0.485015292
Malvaceae,Alcea,Alcea.biennis,74117,0.61204043
Poaceae,Agrostis,Agrostis.capillaris,75066,0.414849658
Lamiaceae,Betonica,Betonica.officinalis,75068,0.413825407
Lamiaceae,Betonica,Betonica.officinalis,75068,0.413825407
Lamiaceae,Stachys,Betonica.officinalis,75068,0.413825407
Lamiaceae,Stachys,Betonica.officinalis,75068,0.413825407
Santalaceae,Osyris,Osyris.alba,75071,0.547480203
Rosaceae,Rubus,Rubus.saxatilis,75108,0.549536739
Asteraceae,Anacyclus,Anacyclus.clavatus,75463,0.444517443
Compositae,Anacyclus,Anacyclus.clavatus,75463,0.444517443
Poaceae,Paspalum,Paspalum.dilatatum,75764,0.292500275
Primulaceae,Anagallis,Anagallis.arvensis,75929,0.199615191
Primulaceae,Lysimachia,Anagallis.arvensis,75929,0.199615191
Primulaceae,Lysimachia,Anagallis.arvensis,75929,0.199615191
Primulaceae,Lysimachia,Anagallis.arvensis,75929,0.199615191
Primulaceae,Lysimachia,Anagallis.arvensis,75929,0.199615191
Asteraceae,Carduus,Carduus.pycnocephalus,76458,0.493271179
Compositae,Carduus,Carduus.pycnocephalus,76458,0.493271179
Saxifragaceae,Saxifraga,Saxifraga.granulata,76554,0.653810749
Asteraceae,Centaurea,Centaurea.aspera,76730,0.423565564
Compositae,Centaurea,Centaurea.aspera,76730,0.423565564
Fagaceae,Quercus,Quercus.pyrenaica,77087,0.445760395
Fagaceae,Quercus,Quercus.pyrenaica,77087,0.445760395
Lamiaceae,Teucrium,Teucrium.polium,77329,0.404424604
Poaceae,Avena,Avena.fatua,77335,0.398720961
Fabaceae,Vicia,Vicia.tenuifolia,77587,0.459553202
Leguminosae,Vicia,Vicia.tenuifolia,77587,0.459553202
Papilionaceae,Vicia,Vicia.tenuifolia,77587,0.459553202
Poaceae,Anthoxanthum,Anthoxanthum.odoratum,78956,0.476919952
Fabaceae,Trifolium,Trifolium.campestre,79604,0.579388851
Leguminosae,Trifolium,Trifolium.campestre,79604,0.579388851
Papilionaceae,Trifolium,Trifolium.campestre,79604,0.579388851
Fabaceae,Trifolium,Trifolium.arvense,79953,0.727821683
Leguminosae,Trifolium,Trifolium.arvense,79953,0.727821683
Papilionaceae,Trifolium,Trifolium.arvense,79953,0.727821683
Fabaceae,Medicago,Medicago.arabica,80090,0.619995267
Leguminosae,Medicago,Medicago.arabica,80090,0.619995267
Boraginaceae,Pulmonaria,Pulmonaria.longifolia,80526,0.514761337
Caprifoliaceae,Valeriana,Valeriana.dioica,80868,0.513119304
Valerianaceae,Valeriana,Valeriana.dioica,80868,0.513119304
Apiaceae,Pimpinella,Pimpinella.saxifraga,81584,0.333579133
Rosaceae,Potentilla,Potentilla.argentea,81740,0.521740713
Polygalaceae,Polygala,Polygala.vulgaris,81814,0.451248307
Asteraceae,Gnaphalium,Gnaphalium.uliginosum,82022,0.410895275
Asteraceae,Gnaphalium,Gnaphalium.uliginosum,82022,0.410895275
Compositae,Gnaphalium,Gnaphalium.uliginosum,82022,0.410895275
Asteraceae,Anthemis,Anthemis.cotula,82117,0.260130955
Compositae,Anthemis,Anthemis.cotula,82117,0.260130955
Asphodelaceae,Asphodelus,Asphodelus.cerasiferus,82409,0.377275371
Xanthorrhoeaceae,Asphodelus,Asphodelus.cerasiferus,82409,0.377275371
Apiaceae,Conopodium,Conopodium.majus,83502,0.347146088
Apiaceae,Eryngium,Eryngium.campestre,83514,0.735103751
Lamiaceae,Salvia,Salvia.glutinosa,83866,0.606969116
Brassicaceae,Rapistrum,Rapistrum.rugosum,84160,0.311263121
Lamiaceae,Salvia,Salvia.verticillata,84211,0.492212666
Caryophyllaceae,Arenaria,Arenaria.serpyllifolia,84397,0.265930744
Fabaceae,Genista,Genista.scorpius,84473,0.501769589
Leguminosae,Genista,Genista.scorpius,84473,0.501769589
Lamiaceae,Mentha,Mentha.longifolia,84968,0.58528491
Geraniaceae,Erodium,Erodium.malacoides,85474,0.453899778
Orchidaceae,Cephalanthera,Cephalanthera.longifolia,85764,0.822441842
